Date,AAPL,MSFT,NVDA,AMZN,META,GOOGL
2021-09-03,150.76832580566406,290.1835021972656,22.794809341430664,173.90249633789062,373.330322265625,142.56121826171875
2021-09-07,153.1036376953125,289.2583312988281,22.614194869995117,175.46449279785156,379.2042236328125,143.09779357910156
2021-09-08,151.55978393554688,289.2873229980469,22.29187774658203,176.27499389648438,374.63006591796875,142.51312255859375
2021-09-09,150.54359436035156,286.4349670410156,22.130218505859375,174.20799255371094,375.0567932128906,142.36436462402344
2021-09-10,145.5603485107422,284.9510192871094,22.43058204650879,173.45750427246094,375.74139404296875,139.72122192382812
2021-09-13,146.1270751953125,286.1844787597656,22.105270385742188,172.85850524902344,373.5783386230469,141.165771484375
2021-09-14,144.72979736328125,288.8825988769531,22.195077896118164,172.5,373.5982360839844,141.37603759765625
2021-09-15,145.6189422607422,293.7296447753906,22.293872833251953,173.7895050048828,371.008544921875,143.24560546875
2021-09-16,145.38442993164062,294.1150817871094,22.195077896118164,174.41200256347656,370.15521240234375,142.4328155517578
2021-09-17,142.71690368652344,288.9596252441406,21.853803634643555,173.12600708007812,361.8801574707031,139.6458282470703
2021-09-20,139.6683349609375,283.5923767089844,21.068458557128906,167.7864990234375,352.9303894042969,137.58236694335938
2021-09-21,140.1470947265625,284.07415771484375,21.201183319091797,167.18150329589844,354.69659423828125,137.89332580566406
2021-09-22,142.5117645263672,287.7165832519531,21.89471435546875,169.00250244140625,340.53765869140625,139.13356018066406
2021-09-23,143.4693145751953,288.6610412597656,22.434572219848633,170.8000030517578,343.2662048339844,140.0584259033203
2021-09-24,143.55723571777344,288.4585266113281,22.034420013427734,171.2760009765625,350.2117004394531,141.0492401123047
2021-09-27,142.042724609375,283.4671325683594,21.61430549621582,170.2899932861328,350.8268737792969,139.91558837890625
2021-09-28,138.66189575195312,273.2045593261719,20.65533447265625,165.79800415039062,337.9975891113281,134.71656799316406
2021-09-29,139.5608673095703,273.66705322265625,20.473718643188477,165.05599975585938,336.9656982421875,133.25218200683594
2021-09-30,138.2613067626953,271.66278076171875,20.672298431396484,164.2519989013672,336.74737548828125,132.58021545410156
2021-10-01,139.38502502441406,278.58154296875,20.6982421875,164.16299438476562,340.3392028808594,135.42372131347656
2021-10-04,135.9553680419922,272.8094787597656,19.69037628173828,159.48899841308594,323.6898193359375,132.56385803222656
2021-10-05,137.88023376464844,278.25390625,20.407855987548828,161.0500030517578,330.367431640625,134.90797424316406
2021-10-06,138.74986267089844,282.44561767578125,20.656333923339844,163.10049438476562,331.0421447753906,136.43736267089844
2021-10-07,140.01034545898438,284.1223449707031,21.030542373657227,165.1215057373047,326.6565856933594,138.083740234375
2021-10-08,139.62924194335938,284.1223449707031,20.78705406188965,164.43099975585938,327.4800720214844,138.6396484375
2021-10-11,139.54132080078125,283.5248718261719,20.65134048461914,162.31500244140625,322.91595458984375,137.77529907226562
2021-10-12,138.2710723876953,282.2239685058594,20.627397537231445,162.3665008544922,321.2490234375,135.3304901123047
2021-10-13,137.68484497070312,285.5292663574219,20.894826889038086,164.21400451660156,322.01300048828125,136.45420837402344
2021-10-14,140.46958923339844,291.73492431640625,21.700124740600586,164.9929962158203,325.971923828125,139.9939422607422
2021-10-15,141.52487182617188,293.1418151855469,21.81587791442871,170.4510040283203,322.2312927246094,140.20916748046875
2021-10-18,143.1957244873047,296.1097106933594,22.17512321472168,172.33700561523438,332.72894287109375,141.60760498046875
2021-10-19,145.3551483154297,297.0154724121094,22.242982864379883,172.20750427246094,337.34271240234375,142.06285095214844
2021-10-20,145.8437042236328,296.2253723144531,22.056373596191406,170.7530059814453,338.12652587890625,140.6068878173828
2021-10-21,146.05862426757812,299.45343017578125,22.644126892089844,171.75050354003906,339.2179870605469,140.72293090820312
2021-10-22,145.28675842285156,297.9117126464844,22.678054809570312,166.77749633789062,322.08245849609375,136.43885803222656
2021-10-25,145.23794555664062,296.9191589355469,23.11713218688965,166.01849365234375,326.1307067871094,136.32032775878906
2021-10-26,145.90231323242188,298.8271484375,24.664854049682617,168.80349731445312,313.3509826660156,138.16656494140625
2021-10-27,145.44309997558594,311.4119567871094,24.3994197845459,169.62449645996094,309.7889404296875,145.0189208984375
2021-10-28,149.07794189453125,312.549072265625,24.888385772705078,172.32850646972656,314.45233154296875,144.6534423828125
2021-10-29,146.37132263183594,319.5545349121094,25.513065338134766,168.6215057373047,321.0505676269531,146.8324432373047
2021-11-01,145.55056762695312,317.3864440917969,25.77251625061035,165.90550231933594,327.41064453125,142.32069396972656
2021-11-02,146.58631896972656,321.0096435546875,26.345304489135742,165.6374969482422,325.52545166015625,144.24034118652344
2021-11-03,148.02268981933594,321.8479919433594,26.541889190673828,169.1999969482422,329.037841796875,145.3962860107422
2021-11-04,147.50479125976562,324.1991271972656,29.73813247680664,173.85000610351562,333.2349548339844,147.05210876464844
2021-11-05,148.033203125,323.8330383300781,29.68923568725586,175.94949340820312,338.4738464355469,147.63182067871094
2021-11-08,147.21121215820312,324.7291259765625,30.739017486572266,174.44900512695312,335.9833984375,147.80938720703125
2021-11-09,147.5732879638672,323.7269592285156,30.59233283996582,178.81149291992188,332.7586975097656,147.69776916503906
2021-11-10,144.74530029296875,318.764404296875,29.396854400634766,174.1024932861328,325.0888977050781,144.69757080078125
2021-11-11,144.69638061523438,320.3349914550781,30.325891494750977,173.625,325.1881103515625,144.57159423828125
2021-11-12,146.77090454101562,324.4690246582031,30.325891494750977,176.25750732421875,338.2357482910156,147.45924377441406
2021-11-15,146.78067016601562,323.84259033203125,29.961658477783203,177.28399658203125,344.853759765625,147.23507690429688
2021-11-16,147.75921630859375,327.1575012207031,30.139286041259766,177.03500366210938,340.28955078125,146.663818359375
2021-11-17,150.19577026367188,327.3795471191406,29.199275970458984,177.4499969482422,338.11663818359375,146.83343505859375
2021-11-18,154.48178100585938,329.4550476074219,31.60818099975586,184.80299377441406,336.0528564453125,148.61021423339844
2021-11-19,157.10426330566406,331.2313232421875,32.91542434692383,183.82850646972656,342.6113586425781,147.7057342529297
2021-11-22,157.56414794921875,328.0649108886719,31.888586044311523,178.6284942626953,338.35479736328125,145.1027374267578
2021-11-23,157.94580078125,325.9893493652344,31.679035186767578,179.0019989013672,334.6240539550781,144.58700561523438
2021-11-24,158.46441650390625,326.21142578125,32.60507583618164,179.02049255371094,338.4043273925781,144.92221069335938
2021-11-26,153.44451904296875,318.2663269042969,31.436540603637695,175.22799682617188,330.52618408203125,141.01748657226562
2021-11-29,156.80088806152344,324.9756774902344,33.30560302734375,178.07850646972656,335.39794921875,144.3375701904297
2021-11-30,161.75228881835938,319.14483642578125,32.60707092285156,175.35350036621094,321.93359375,140.7343292236328
2021-12-01,161.23370361328125,318.6524658203125,31.37252426147461,172.18600463867188,308.1815185546875,139.89527893066406
2021-12-02,160.24533081054688,318.0828857421875,32.06214904785156,171.8679962158203,307.9731750488281,141.79403686523438
2021-12-03,158.36654663085938,311.8271789550781,30.63200569152832,169.489501953125,304.45086669921875,140.83750915527344
2021-12-06,161.77188110351562,314.8970642089844,29.977306365966797,171.36849975585938,315.3949279785156,141.98150634765625
2021-12-07,167.506103515625,323.3248596191406,32.362552642822266,176.1645050048828,320.2965087890625,146.0623016357422
2021-12-08,171.32240295410156,323.3731689453125,31.762744903564453,176.1580047607422,327.9861755371094,146.97178649902344
2021-12-09,170.8135528564453,321.56787109375,30.429407119750977,174.17100524902344,327.2518615722656,146.42828369140625
2021-12-10,175.59860229492188,330.68109130859375,30.137989044189453,172.21200561523438,327.1824645996094,146.78829956054688
2021-12-13,171.9682159423828,327.6497802734375,28.10503578186035,169.5675048828125,331.885498046875,144.63111877441406
2021-12-14,170.58853149414062,316.9726867675781,28.280677795410156,169.0915069580078,331.1413269042969,142.7273406982422
2021-12-15,175.45181274414062,323.064208984375,30.39846420288086,173.31500244140625,338.99969482421875,145.24058532714844
2021-12-16,168.5629119873047,313.65179443359375,28.330583572387695,168.87100219726562,332.2923278808594,143.2609405517578
2021-12-17,167.46697998046875,312.5898742675781,27.745752334594727,170.0175018310547,331.1910400390625,140.56326293945312
2021-12-20,166.1068115234375,308.8345642089844,27.66391372680664,167.07899475097656,322.91595458984375,140.44622802734375
2021-12-21,169.27723693847656,315.95904541015625,29.0172176361084,170.41700744628906,331.5977783203125,142.2964324951172
2021-12-22,171.87037658691406,321.66448974609375,29.341569900512695,171.03700256347656,327.87701416015625,145.2147979736328
2021-12-23,172.4966278076172,323.1028137207031,29.58109474182129,171.06849670410156,332.629638671875,145.7122039794922
2021-12-27,176.459716796875,330.59417724609375,30.883499145507812,169.66949462890625,343.4844970703125,146.69406127929688
2021-12-28,175.4420166015625,329.4357604980469,30.26173973083496,170.66099548339844,343.5242004394531,145.48455810546875
2021-12-29,175.53012084960938,330.1115417480469,29.941373825073242,169.2010040283203,340.2697448730469,145.45285034179688
2021-12-30,174.37542724609375,327.572509765625,29.52720069885254,168.64450073242188,341.6787109375,145.0020751953125
2021-12-31,173.7589874267578,324.6764221191406,29.35254669189453,166.7169952392578,333.7310485839844,143.66461181640625
2022-01-03,178.1036376953125,323.1607666015625,30.061141967773438,170.4044952392578,335.904052734375,143.80296325683594
2022-01-04,175.84323120117188,317.6195068359375,29.231794357299805,167.52200317382812,333.9096984863281,143.21583557128906
2022-01-05,171.1658477783203,305.4267272949219,27.549137115478516,164.35699462890625,321.6458740234375,136.6456298828125
2022-01-06,168.3085174560547,303.0133056640625,28.121997833251953,163.25399780273438,329.871337890625,136.61834716796875
2022-01-07,168.47488403320312,303.1678161621094,27.19285011291504,162.5540008544922,329.2065734863281,135.89382934570312
2022-01-10,168.4944305419922,303.3897705078125,27.34554672241211,161.48599243164062,325.5155334472656,137.5327911376953
2022-01-11,171.32240295410156,304.0751953125,27.761716842651367,165.36199951171875,331.7664489746094,138.59054565429688
2022-01-12,171.7627410888672,307.2513122558594,27.943355560302734,165.20700073242188,330.66510009765625,140.27114868164062
2022-01-13,168.4944305419922,294.2476806640625,26.522186279296875,161.21400451660156,323.9378967285156,137.45098876953125
2022-01-14,169.35552978515625,299.46075439453125,26.88845443725586,162.13800048828125,329.3157043457031,138.33714294433594
2022-01-18,166.1556854248047,292.1720886230469,25.851518630981445,158.91749572753906,315.6727600097656,134.88319396972656
2022-01-19,162.6623077392578,292.8285217285156,25.017183303833008,156.2989959716797,317.1015319824219,134.00892639160156
2022-01-20,160.979248046875,291.158447265625,24.10200309753418,151.66749572753906,314.09515380859375,132.21473693847656
2022-01-21,158.92434692382812,285.78131103515625,23.327545166015625,142.64300537109375,300.8094177246094,129.28297424316406
2022-01-24,158.15127563476562,286.1094970703125,23.325551986694336,144.54400634765625,306.30621337890625,129.73175048828125
2022-01-25,156.35076904296875,278.5023193359375,22.279632568359375,139.98599243164062,297.8129577636719,125.89447021484375
2022-01-26,156.26272583007812,286.43768310546875,22.726741790771484,138.87249755859375,292.3358459472656,128.1736602783203
2022-01-27,155.80276489257812,289.4593200683594,21.9003963470459,139.6374969482422,292.3458251953125,127.94751739501953
2022-01-28,166.67431640625,297.587890625,22.79460906982422,143.97799682617188,299.36077880859375,132.25787353515625
2022-01-31,171.02882385253906,300.21368408203125,24.437341690063477,149.57350158691406,310.8208312988281,134.1943817138672
2022-02-01,170.86244201660156,298.07061767578125,24.58903694152832,151.19349670410156,316.51611328125,136.5157012939453
2022-02-02,172.06607055664062,302.6078186035156,25.19183921813965,150.6125030517578,320.4850158691406,146.78680419921875
2022-02-03,169.1891632080078,290.820556640625,23.900402069091797,138.8455047607422,235.9087371826172,141.9170684814453
2022-02-04,168.905029296875,295.3482360839844,24.270666122436523,157.63949584960938,235.24392700195312,142.118408203125
2022-02-07,168.1898193359375,290.53094482421875,24.678865432739258,157.9355010986328,223.15878295898438,138.05995178222656
2022-02-08,171.29571533203125,294.0159912109375,25.058101654052734,161.4134979248047,218.46559143066406,138.25631713867188
2022-02-09,172.7164306640625,300.4357604980469,26.651927947998047,161.1894989013672,230.19354248046875,140.43130493164062
2022-02-10,168.64051818847656,291.91143798828125,25.77267837524414,159.0034942626953,226.29417419433594,137.48370361328125
2022-02-11,165.2308807373047,284.82550048828125,23.90140151977539,153.2935028076172,217.84046936035156,133.1817626953125
2022-02-14,165.4660186767578,284.7869567871094,24.21877670288086,155.16700744628906,216.00489807128906,134.41506958007812
2022-02-15,169.29693603515625,290.0675964355469,26.442350387573242,156.510498046875,219.27920532226562,135.48867797851562
2022-02-16,169.06182861328125,289.72894287109375,26.45831298828125,158.10049438476562,214.8539276123047,136.6089324951172
2022-02-17,165.4660186767578,281.2450866699219,24.458293914794922,154.65249633789062,206.09268188476562,131.45252990722656
2022-02-18,163.91796875,278.53643798828125,23.595014572143555,152.60150146484375,204.55479431152344,129.33404541015625
2022-02-22,160.99819946289062,278.3333435058594,23.343515396118164,150.19749450683594,200.50653076171875,128.7493896484375
2022-02-23,156.8341064453125,271.1263732910156,22.342512130737305,144.82699584960938,196.90478515625,126.5421142578125
2022-02-24,159.45013427734375,284.9792175292969,23.700803756713867,151.35800170898438,205.98353576660156,131.6033172607422
2022-02-25,161.51748657226562,287.6104431152344,24.10898780822754,153.7884979248047,208.84112548828125,133.3572998046875
2022-02-28,161.78199768066406,289.0422058105469,24.336538314819336,153.56300354003906,209.3868408203125,133.94992065429688
2022-03-01,159.9008331298828,285.3274230957031,23.430339813232422,151.14199829101562,201.90554809570312,132.9625701904297
2022-03-02,163.1929168701172,290.396484375,24.17598533630371,152.05250549316406,206.4895782470703,133.4683837890625
2022-03-03,162.86959838867188,286.26580810546875,23.67090606689453,147.89849853515625,201.3895721435547,132.80191040039062
2022-03-04,159.8714141845703,280.4034423828125,22.89432144165039,145.64100646972656,198.5022430419922,130.82522583007812
2022-03-07,156.0796661376953,269.8107604980469,21.313194274902344,137.4530029296875,186.01028442382812,125.34254455566406
2022-03-08,154.25726318359375,266.85052490234375,21.474903106689453,136.01449584960938,188.80833435058594,126.0625991821289
2022-03-09,159.65586853027344,279.087890625,22.972171783447266,139.2790069580078,196.9544219970703,132.32630920410156
2022-03-10,155.3154296875,276.27276611328125,22.616823196411133,146.8175048828125,193.6900177001953,131.34397888183594
2022-03-11,151.60202026367188,270.9328308105469,22.05983543395996,145.52450561523438,186.14918518066406,128.805908203125
2022-03-14,147.5751495361328,267.4212951660156,21.291236877441406,141.85299682617188,185.1768035888672,124.91854858398438
2022-03-15,151.9547576904297,277.78192138671875,22.931249618530273,147.3665008544922,190.53477478027344,128.138916015625
2022-03-16,156.3638153076172,284.7857360839844,24.45148277282715,153.10400390625,202.04446411132812,132.18797302246094
2022-03-17,157.37295532226562,285.58868408203125,24.720993041992188,157.23899841308594,206.2216796875,132.74188232421875
2022-03-18,160.6650848388672,290.6286926269531,26.404924392700195,161.25050354003906,214.8043670654297,135.0096435546875
2022-03-21,162.0367431640625,289.40008544921875,26.685415267944336,161.4915008544922,209.84326171875,134.98583984375
2022-03-22,165.4072265625,294.1402587890625,26.475797653198242,164.88900756835938,214.96307373046875,138.72145080566406
2022-03-23,166.7691192626953,289.7193298339844,25.58741569519043,163.4080047607422,211.79791259765625,137.1420135498047
2022-03-24,170.55108642578125,294.178955078125,28.098844528198242,163.64950561523438,217.8603515625,140.41152954101562
2022-03-25,171.1879425048828,293.7725524902344,27.64167594909668,164.77349853515625,220.0928192138672,140.51168823242188
2022-03-28,172.05018615722656,300.5636291503906,28.1677188873291,168.99049377441406,221.84902954101562,140.29595947265625
2022-03-29,175.34222412109375,305.11993408203125,28.603925704956055,169.31500244140625,228.07025146484375,141.3373565673828
2022-03-30,174.17633056640625,303.62054443359375,27.639678955078125,166.30099487304688,226.0758819580078,140.7749786376953
2022-03-31,171.08016967773438,298.25164794921875,27.236412048339844,162.99749755859375,220.6286163330078,137.9275360107422
2022-04-01,170.78622436523438,299.32537841796875,26.663454055786133,163.55999755859375,223.0992431640625,139.00164794921875
2022-04-04,174.83273315429688,304.69427490234375,27.310277938842773,168.34649658203125,232.06884765625,141.79953002929688
2022-04-05,171.5210723876953,300.73773193359375,25.88387680053711,164.05499267578125,230.0347900390625,139.43853759765625
2022-04-06,168.35635375976562,289.72894287109375,24.362646102905273,158.75599670410156,221.56130981445312,135.42868041992188
2022-04-07,168.66009521484375,291.5379638671875,24.164005279541016,157.7845001220703,221.21401977539062,134.77459716796875
2022-04-08,166.65155029296875,287.28155517578125,23.076982498168945,154.4604949951172,220.5988311767578,132.19491577148438
2022-04-11,162.39926147460938,275.9535217285156,21.87717056274414,151.1219940185547,214.77456665039062,127.76748657226562
2022-04-12,164.27064514160156,272.85797119140625,21.464916229248047,150.78750610351562,212.47262573242188,126.6675796508789
2022-04-13,166.95526123046875,278.2365417480469,22.162647247314453,155.54100036621094,213.31600952148438,128.8292236328125
2022-04-14,161.94857788085938,270.70074462890625,21.2193660736084,151.7064971923828,208.54344177246094,125.691162109375
2022-04-18,161.7330322265625,271.3681945800781,21.74341583251953,152.78500366210938,209.1288604736328,126.6299057006836
2022-04-19,164.01589965820312,275.9922180175781,22.15765953063965,158.11549377441406,215.61795043945312,128.9432830810547
2022-04-20,163.84934997558594,277.0177307128906,21.442962646484375,153.9980010986328,198.85946655273438,126.99043273925781
2022-04-21,163.05575561523438,271.648681640625,20.14632225036621,148.29600524902344,186.60562133789062,123.79136657714844
2022-04-22,158.5193328857422,265.08990478515625,19.479536056518555,144.35000610351562,182.67645263671875,118.65483093261719
2022-04-25,159.5872802734375,271.5617370605469,19.865835189819336,146.07400512695312,185.53402709960938,122.06513214111328
2022-04-26,153.63021850585938,261.4042663574219,18.753856658935547,139.39100646972656,179.54104614257812,117.67740631103516
2022-04-27,153.4049072265625,273.9801025390625,18.381532669067383,138.16700744628906,173.5877685546875,113.35761260986328
2022-04-28,160.3319549560547,280.1810607910156,19.746049880981445,144.59649658203125,204.12811279296875,117.55095672607422
2022-04-29,154.4630126953125,268.466064453125,18.513294219970703,124.28150177001953,198.90907287597656,113.17411804199219
2022-05-02,154.76678466796875,275.1893615722656,19.49750328063965,124.5,209.48606872558594,115.6273422241211
2022-05-03,156.25599670410156,272.58709716796875,19.56637191772461,124.25350189208984,210.3790283203125,116.37218475341797
2022-05-04,162.66383361816406,280.51959228515625,20.297042846679688,125.92849731445312,221.67044067382812,121.25880432128906
2022-05-05,153.60084533691406,268.30157470703125,18.809755325317383,116.40699768066406,206.6582489013672,115.55047607421875
2022-05-06,154.32691955566406,265.76708984375,18.64105987548828,114.77249908447266,202.18338012695312,114.7977066040039
2022-05-09,149.20492553710938,255.94822692871094,16.919193267822266,108.78900146484375,194.68222045898438,111.5887222290039
2022-05-10,151.6089324951172,260.7077331542969,17.56302261352539,108.85900115966797,196.1110076904297,113.457275390625
2022-05-11,143.74932861328125,252.0496826171875,16.599775314331055,105.37200164794922,187.27040100097656,112.67127227783203
2022-05-12,139.88330078125,247.01934814453125,16.14560317993164,106.93049621582031,189.75091552734375,111.91898345947266
2022-05-13,144.34788513183594,252.60113525390625,17.67382049560547,113.05500030517578,197.07345581054688,115.09920501708984
2022-05-16,142.80735778808594,252.96871948242188,17.232624053955078,110.81050109863281,198.48240661621094,113.50687408447266
2022-05-17,146.4378662109375,258.115234375,18.143962860107422,115.36849975585938,201.04232788085938,115.51824188232422
2022-05-18,138.1759796142578,246.36328125,16.90721893310547,107.11250305175781,190.7431640625,110.98222351074219
2022-05-19,134.7711181640625,245.4518280029297,17.09288215637207,107.31900024414062,189.80055236816406,109.47915649414062
2022-05-20,135.0066375732422,244.8894500732422,16.663658142089844,107.59100341796875,192.03302001953125,108.01525115966797
2022-05-23,140.42298889160156,252.7337646484375,16.867294311523438,107.55699920654297,194.7020721435547,110.5741195678711
2022-05-24,137.72459411621094,251.73504638671875,16.124643325805664,104.0999984741211,179.8684844970703,105.10134887695312
2022-05-25,137.88160705566406,254.54689025878906,16.944149017333984,106.7750015258789,182.3986358642578,104.93769836425781
2022-05-26,141.08041381835938,257.82427978515625,17.81856346130371,111.07749938964844,190.13790893554688,106.90889739990234
2022-05-27,146.83038330078125,264.94134521484375,18.77681541442871,115.14649963378906,193.61065673828125,111.39581298828125
2022-05-31,146.04537963867188,263.6129455566406,18.638065338134766,120.20950317382812,192.1322479248047,112.82947540283203
2022-06-01,145.9178466796875,264.1462707519531,18.286705017089844,121.68399810791016,187.1711883544922,112.9583969116211
2022-06-02,148.3708953857422,266.2406005859375,19.5563907623291,125.51100158691406,197.3115997314453,116.65830993652344
2022-06-03,142.65036010742188,261.8191223144531,18.68597984313965,122.3499984741211,189.2945098876953,113.60208129882812
2022-06-06,143.39608764648438,260.58770751953125,18.75185775756836,124.79000091552734,192.7375030517578,115.86289978027344
2022-06-07,145.9178466796875,264.2238464355469,18.8916072845459,123.0,194.1265869140625,116.18919372558594
2022-06-08,145.18191528320312,262.19732666015625,18.618045806884766,121.18000030517578,195.10885620117188,116.23332977294922
2022-06-09,139.9617919921875,256.74798583984375,18.01900863647461,116.1500015258789,182.5673065185547,113.8941650390625
2022-06-10,134.55528259277344,245.30636596679688,16.946735382080078,109.6500015258789,174.2029571533203,110.25027465820312
2022-06-13,129.40383911132812,234.9022674560547,15.621864318847656,103.66999816894531,162.9810028076172,105.52037048339844
2022-06-14,130.267333984375,237.06454467773438,15.810563087463379,102.30999755859375,162.45513916015625,105.84073638916016
2022-06-15,132.88719177246094,244.11370849609375,16.500450134277344,107.66999816894531,168.03138732910156,108.86473083496094
2022-06-16,127.61798858642578,237.5299530029297,15.575940132141113,103.66000366210938,159.61740112304688,105.16432189941406
2022-06-17,129.08984375,240.12855529785156,15.854490280151367,106.22000122070312,162.46505737304688,106.26521301269531
2022-06-21,133.31886291503906,246.03358459472656,16.53938865661621,108.68000030517578,155.8271484375,110.62964630126953
2022-06-22,132.80868530273438,245.44210815429688,16.33371925354004,108.94999694824219,154.63648986816406,110.57362365722656
2022-06-23,135.67385864257812,250.99806213378906,16.198938369750977,112.44000244140625,157.51390075683594,111.3219223022461
2022-06-24,139.00018310546875,259.569580078125,17.09848976135254,116.45999908447266,168.8350830078125,117.00792694091797
2022-06-27,139.00018310546875,256.844970703125,16.841901779174805,113.22000122070312,168.1702880859375,114.88397979736328
2022-06-28,134.8594207763672,248.6903839111328,15.956326484680176,107.4000015258789,159.4288787841797,111.08935546875
2022-06-29,136.6157989501953,252.3555450439453,15.517033576965332,108.91999816894531,162.6635284423828,110.78585815429688
2022-06-30,134.15292358398438,249.0297393798828,15.134648323059082,106.20999908447266,159.99444580078125,108.06980895996094
2022-07-01,136.32144165039062,251.69619750976562,14.499670028686523,109.55999755859375,158.78396606445312,107.84615325927734
2022-07-05,138.9020538330078,254.86692810058594,14.939964294433594,113.5,166.88038635253906,112.33455657958984
2022-07-06,140.2365264892578,258.1248779296875,15.105695724487305,114.33000183105469,168.44810485839844,113.63282775878906
2022-07-07,143.6021270751953,260.2483825683594,15.832525253295898,116.33000183105469,170.8492431640625,117.80931854248047
2022-07-08,144.27920532226562,259.53082275390625,15.812559127807617,115.54000091552734,169.54949951171875,118.37512969970703
2022-07-11,142.14991760253906,256.4765319824219,15.12766170501709,111.75,161.6117706298828,114.728271484375
2022-07-12,143.12132263183594,245.96571350097656,15.057774543762207,109.22000122070312,161.9987030029297,113.08585357666016
2022-07-13,142.75831604003906,245.04457092285156,15.139641761779785,110.4000015258789,162.21701049804688,110.44071197509766
2022-07-14,145.68234252929688,246.36328125,15.347307205200195,110.62999725341797,156.81936645507812,109.46278381347656
2022-07-15,147.35040283203125,248.92311096191406,15.73668098449707,113.55000305175781,163.41757202148438,110.86123657226562
2022-07-18,144.30860900878906,246.52810668945312,16.075136184692383,113.76000213623047,165.92788696289062,108.1362533569336
2022-07-19,148.1648406982422,251.6477508544922,16.964706420898438,118.20999908447266,174.41131591796875,112.87706756591797
2022-07-20,150.16651916503906,254.30455017089844,17.778396606445312,122.7699966430664,181.66441345214844,112.96633911132812
2022-07-21,152.4331512451172,256.7964782714844,18.021005630493164,124.62999725341797,181.74378967285156,113.40272521972656
2022-07-22,151.1968231201172,252.45254516601562,17.29117774963379,122.41999816894531,167.9520263671875,107.0155258178711
2022-07-25,150.0782012939453,250.968994140625,16.99664878845215,121.13999938964844,165.35238647460938,106.62872314453125
2022-07-26,148.75357055664062,244.24948120117188,16.506441116333008,114.80999755859375,157.9108123779297,104.15911865234375
2022-07-27,153.84609985351562,260.5779724121094,17.761423110961914,120.97000122070312,168.25958251953125,112.13322448730469
2022-07-28,154.39561462402344,268.0150451660156,17.955114364624023,122.27999877929688,159.4685516357422,113.28370666503906
2022-07-29,159.458740234375,272.2135009765625,18.13382339477539,134.9499969482422,157.86119079589844,115.36650085449219
2022-08-01,158.4774932861328,269.56646728515625,18.411378860473633,135.38999938964844,158.6846923828125,113.91846466064453
2022-08-02,157.0056610107422,266.47344970703125,18.49624252319336,134.16000366210938,158.9427032470703,114.18624877929688
2022-08-03,163.0107421875,273.8910217285156,18.862651824951172,139.52000427246094,167.4856414794922,117.11206817626953
2022-08-04,162.69676208496094,275.03515625,19.18413543701172,142.57000732421875,169.24188232421875,117.22116088867188
2022-08-05,162.47080993652344,274.3176574707031,18.95849609375,140.8000030517578,165.80882263183594,116.50706481933594
2022-08-08,161.9991455078125,271.8063659667969,17.764415740966797,139.41000366210938,168.9243621826172,116.33846282958984
2022-08-09,162.04827880859375,273.7261962890625,17.05855369567871,137.8300018310547,167.21775817871094,115.6739501953125
2022-08-10,166.2930145263672,280.37786865234375,18.06793212890625,142.69000244140625,176.9513702392578,118.71878051757812
2022-08-11,165.55609130859375,278.3028259277344,17.91318130493164,140.63999938964844,176.10800170898438,117.8658447265625
2022-08-12,169.10321044921875,283.0442810058594,18.678945541381836,143.5500030517578,179.09454345703125,120.68255615234375
2022-08-15,170.1742401123047,284.55694580078125,19.001428604125977,143.17999267578125,179.4815216064453,121.07928466796875
2022-08-16,170.01702880859375,283.8199768066406,18.84867286682129,144.77999877929688,178.07257080078125,120.70240020751953
2022-08-17,171.51055908203125,283.0718994140625,18.30554962158203,142.10000610351562,173.4885711669922,118.57002258300781
2022-08-18,171.11753845214844,281.95440673828125,18.74284553527832,142.3000030517578,173.3000030517578,119.18492889404297
2022-08-19,168.53334045410156,278.0481872558594,17.820335388183594,138.22999572753906,166.65220642089844,116.24919891357422
2022-08-22,164.65213012695312,269.8860168457031,17.006637573242188,133.22000122070312,161.7804412841797,113.30354309082031
2022-08-23,164.3180389404297,268.6130676269531,17.15340232849121,133.6199951171875,159.8555450439453,112.9266586303711
2022-08-24,164.61277770996094,267.9815673828125,17.194339752197266,133.8000030517578,161.98880004882812,112.75804901123047
2022-08-25,167.0692596435547,270.9548645019531,17.884227752685547,137.27999877929688,167.46578979492188,115.69379425048828
2022-08-26,160.7708740234375,260.49957275390625,16.2338809967041,130.75,160.5203399658203,109.43551635742188
2022-08-29,158.5699005126953,257.7205810546875,15.775618553161621,129.7899932861328,157.9306640625,108.52305603027344
2022-08-30,156.1428985595703,255.52450561523438,15.443153381347656,128.72999572753906,155.936279296875,108.0469970703125
2022-08-31,154.4823455810547,254.06695556640625,15.069754600524902,126.7699966430664,161.66136169433594,107.33290100097656
2022-09-01,155.20947265625,253.0272216796875,13.9146146774292,127.81999969482422,164.0724334716797,108.8404312133789
2022-09-02,153.0968780517578,248.8101348876953,13.625080108642578,127.51000213623047,159.0717010498047,106.96591186523438
2022-09-06,151.8391876220703,246.07968139648438,13.44336986541748,126.11000061035156,157.30552673339844,105.93445587158203
2022-09-07,153.24429321289062,250.78268432617188,13.696040153503418,129.47999572753906,159.1411590576172,108.55281066894531
2022-09-08,151.77037048339844,251.20045471191406,13.971674919128418,129.82000732421875,160.7981414794922,107.49158477783203
2022-09-09,154.6297149658203,256.9722595214844,14.368159294128418,133.27000427246094,167.83291625976562,109.74297332763672
